bytes_number,data,duration,return_code
32,5c6ab5ac737f048c3beaf0de7691063bd54a0c11ce3df3968361e93170fa5c4d,0.004974,0000
32,428eb5212743766a121b0c690f907fab7a2303663d355b5bec7379978c2004ef,0.004971,0000
32,06476333299f353a297ed03987e6805124d7561d896b18d79b7266dd8da0c6ac,0.005020,0000
32,1f784b68329a184cc1dac14a3ab8340dc8da579c41fa56e9af220ac606490f2a,0.005006,0000
32,76358db2a0bb02b03521c0a017b12f3b5ed23cec66a27ffc602f86a6a322584b,0.004264,0000
32,11855c6ab586c0771cfc36df2683bbce29fec8cd152636dc27c0ece0b8455805,0.004662,0000
32,ddde3df1ef6ce4da226a779566e2eb01424b3730f3a9e5b40ab27d0f151b2660,0.004983,0000
32,efe8ee39e737e49e16db506fbecd180c74d6a8b9caa81b3399960aa58e6ca947,0.004978,0000
32,c640d7e453ecbc945a4d338b6903a160a0c6f6ba2a5a1d61f0ed77e0e65789c1,0.004973,0000
32,f18fda1f60337c6f2f922d9c35d66cdcc38368b2ffed0ec289176e0b5c6472a0,0.004990,0000
32,0626c6fda9bccadf779d826a10d53e56c2b88b7caed178870cee92332eeddabf,0.004360,0000
32,09c98ab3ee1ce9a35612dfd2f6cb8653dc20817ef63f6a875d077bfab13d6d03,0.003968,0000
32,0994569408e4a00c71f8b35c3c0ff6ddbdcf56dde42afcf818c694de718c27d3,0.004608,0000
32,fd66b3115f398df4824e877f83cd4f5b2066445cb24623674585f05cbce30ead,0.005026,0000
32,ccd990999310b462577b4cb5d9f025400efb70cf0edf88a23b40170bac79bdef,0.004974,0000
32,4eaf214f8e02023b4a1dc020da50dc70ef29d76f17bf5e937508528c59686b5c,0.004214,0000
32,8d6f98eb6150c3f11f367fe11868a64d1de41933b9940c31082f0fa9dfd879f5,0.004746,0000
32,facfba46397d04468a57252e985ea0cc628ac18f5f8235688834d0e8ede17810,0.004340,0000
32,8437b59f416b5b3b06a5a7bdd96d06451de54941c6f8bff4636310a765b8aebf,0.004615,0000
32,a514f789823bf0c82ed7bf83e26916c07c94227794896470725991e454a1f8b8,0.004983,0000
32,58e18e72ed41345beae2b00e2f8906bb1733f28bc6dc408a70a2362c22accbb7,0.005021,0000
32,3dda35e428c045d672609df4af85abbcd86ac15c4bc261935567e3acc235eb44,0.004976,0000
32,1f8935a553de5c6111d189e92e1004341dfc3b51fe9b54682b530c8e52ce2f93,0.004961,0000
32,14ae564724d4f9ec57afe547bfc6519621eb8b5671836cc52f14219c46c234e9,0.005146,0000
32,adb606fd5f63e566306cee4c1b880d5bbea0fcdc8bd7c7965c366d6e6aed1352,0.004160,0000
32,ee09f41055bc1f4661d0d0f3a1acf6c2624054da4d1fccc544ef89853dbe46c8,0.004630,0000
32,b91d25235a5bafce7ecb0f6eeb2d7d14f265ec9cc1a3ec8dcb1feaded7ce22de,0.004992,0000
32,3c453ee2531f38e81a193a90531b901776c232dbcbec0c793fff339d18a3f6e6,0.004990,0000
32,51c324744e20a50fabde390a3fff57979cf25656f872a8903b3c3e51ba5e8bad,0.004984,0000
32,9738ddc05436c7c9fd0cc7dd47ee763cadf3829ac3e7975ae2d11cb850f6ea8b,0.004983,0000
32,575f326a23f2f9aefe744873735fd3114715abc0b3edabc41d8e2de4f77e2217,0.004977,0000
32,1bc233fcba1eeb09b48076b209e950e47437305207351e85f7ff1f15266fdc23,0.005004,0000
32,54f72e5ebe62426f2beca0c24a03620e1d5e7031e4dc932e804ab28d49fe8d94,0.004942,0000
32,d77b0ceaeec2e90f3f1a9756d3df9fa088661d35b16de3125a550ab1fee21e75,0.005027,0000
32,e5f61278ddcbc27aeaf039647c39a7d24ef5e6f8f1cf06655eb41b71deaf1410,0.004992,0000
32,5c8c1f71b7705da411d7b1f8493479a8cd4ddededf21ca2dfacda1fe2133a6f1,0.004960,0000
32,f81f0f1fd04e1a5d2e3e12779355f939afdbde2e597fd86e79a8f18ece3e99d1,0.005117,0000
32,b0877519817c60bc53aa5d96dd65c91986060575e68dba4a3ba2beca31e30180,0.004995,0000
32,b65b3d42a20f37956b9a23f2595a22d0c6f4ceb4737707ef964f9cbd78d97c12,0.004987,0000
32,914f8637133b0645bbe1c8aa88dda1567ba9ceb923a0c33b09cd83cc63d5cf51,0.004141,0000
32,7a54eed2f28d55e9f4a67814c044e119249944ea1759804e287811e4cb1fd2d2,0.004619,0000
32,3765a084c94b78d6c53fd6eeed7de71556a0ab68b6ed1372ecb1ceb5fe00e944,0.004982,0000
32,1670a73f0710f2bb545cec4aa270ac004fcd62389ea98e99609d6d9d7db18d95,0.004996,0000
32,a853cc76b3a3dc2e23501ceb5f7a33200d64f4ba8ceeaa1873efad27b0b1f47c,0.004976,0000
32,b4fa8c480d024d4ef240cae8fc2a723c29d948fd313c4f80ab841ba421b1dd09,0.004993,0000
32,6a949542e70dba529aa4971d18ea09ddb047a34822dfe270af43c37b7461f44d,0.004979,0000
32,1f48c4ae18234376885f2791438e21c946cae77cba67eeec19380f31f4832f19,0.004955,0000
32,dfcceab5d60a195d47a1f36a628e09c7eb0b5e81a003a3f09d5ebf7a69737f25,0.004978,0000
32,e96046b39c71332f2cc226977f1c1860634c3b4d11631e657351fb259b316e5a,0.004995,0000
32,dc3aa549ffa2cc9b293892ae2dc3bd581e9aff537ee254db5bad387d71f8cd9f,0.005048,0000
32,8bdf7ec096064d470f77c02a254f4c4d9959371b9889a9d9483475db654ace6c,0.005056,0000
32,7eb4a5f6a0c62911f12c9a145e361d5db50cc7337ada8501f12caba452776458,0.005016,0000
32,7d8a02726c4bd8354f89e52bd2b0fa7a235b07e5a87ceec6040442ceb2066549,0.004868,0000
32,c6ccd00ce5cf487bf2934dfb4364c0ab0e816f6fa10074b08ad2e9a2eeb43af0,0.005019,0000
32,7b2a0d2182e62d2ebdca1cf9d1628b7c6d9683ab1948194a8f3b837a84b984c7,0.005045,0000
32,fbd0e410aea2f904b683f2ed0a9897199f2278aef4b98c4c99a5b8d9729d39e8,0.004939,0000
32,11b6f723581e28569b7e3d6f551d16964cba56c6c6d8ef9a72f23b8d7a319527,0.005038,0000
32,240b9bf6dc997d2dbc1e96c7f0d3906c5a8eb370edef2654979fb99bf26d7816,0.005144,0000
32,c5e7a310450bef29adf56de6f3348efb8541c61eda896ca1138467106e403ce7,0.004980,0000
32,5c1b5f65a4662cadc4a1faf18bef662cc8fad4fb6d0bc97067acf61b0533d0a7,0.004860,0000
32,49c9ff2537b27b413065459375abfbbea1959c02d62faa2b098cb153c0364faf,0.004981,0000
32,6e9c9fd0f0f26d7a93f662f721ea978d702c23cdaee9f5ec75928d953eb5d99d,0.005008,0000
32,05592f0328e96586caf4b441dea1b795bde569411f6301cdeedf0e94a0dce1fa,0.005070,0000
32,98de422ef1abdb7b34aaac7f9ca0adc0969ce528e326ebaea65353aae6ef110f,0.005015,0000
32,2c4ddb8ba155f9ab78375cd2321e799fccf3e3d05898af2edd2e55e53f810a14,0.005007,0000
32,52a8d55caf0d51f65bad0f4f5bb76ba86884c7511e42eb81e7b320a4e911ae22,0.004849,0000
32,1abcb999072f63bec2439715dd11a6d9680c7c5806d3d4951a0c5d68bc367dbf,0.005016,0000
32,d2019168b943324a4ed5b074abee5905a77f973a3f74208a3b4d448358891f83,0.004984,0000
32,8bc18d15e28a509be5e11a7ab3a1453cde54808add9d6d373fb50de1cde8c77b,0.004998,0000
32,f7b1c43c65ad8fb5ae0ccd8067ed536310938c6c94d66e7b4786ec08b00a54bf,0.004946,0000
32,882972e563fa9ef08485cf4d8fece7f63e2c6e54d5f6e52de0a8a28e59e00958,0.004375,0000
32,fc79e420ed4fae470163048f8687c294c92fdb9e9975d1762b58b55989a59b88,0.004613,0000
32,c9e5e1db62f97ee40ee9d25661d35504a249d45cb0df3005dc2fbc559f716e38,0.004934,0000
32,f8364251af01349fca14534be380829007aef9d999f2dc5510747a434963604f,0.004998,0000
32,524bc63cda36f19d812d31c83734241d6621e1f1f6eee02843a044bb13aeb6d4,0.004984,0000
32,d1abe9a9d01b18350f991c7f51bbdf5be0f304e2159bb994cfba46a3175983f3,0.005018,0000
32,5f86f32c7af0eb2c7c2c6bf45c09088c282e3ee0a39fc6834530d46908da9e83,0.004251,0000
32,5d234f19d611095dee5e8870701dcbd68b320749e14d812066879f33bd3b92da,0.004822,0000
32,9dcd18d8d2014ddd59254ab48eb406e06afcb75de8639b1325541a9acbec5d10,0.004859,0000
32,05f0c22c3143602e9c930c5f51d0fb4ace374e0e4f302fc59624628c991bdf49,0.004968,0000
32,44237da6aab20259b579edc71ad7280e365551b0d11300e137fa8032d47af099,0.004973,0000
32,20787154469dae71a066fe843987a59f3ef0a5c77064828d3af655820564e9da,0.005004,0000
32,dd1d6143d60f8dc628e0b501c0ceb9bad868d98e4ab74481915c881491d63694,0.004981,0000
32,b0cbda7ee8c44dffac0d4e3ed28d17b0b75f0fbed4bf09d0fb5dfe1faf906c81,0.004962,0000
32,3a22f39d9a9fbd4ecb9936f7fb7290d4135aafd799b8f96600bf42e29daf41f3,0.005035,0000
32,f88c2fe1c32ba03694b24014bb7954b8b87adda735da4e6ee4ae10b2264ff8c6,0.004967,0000
32,f39fc47857acb9b8ef52204ddcc37faa107d9dfa724318ef3de7e9a1f03808de,0.004245,0000
32,d7b34897a9922efb75e3789ea03fbcda72dabf04a47986577955973ed7c0f2a0,0.004708,0000
32,df9ec93dccfb9c15a1bbef43431622786293e8f4d6fc8058792d971db0914c4b,0.004982,0000
32,3a856ba09c8c8de69d03d16126e2d3db09abd32ea0bc1d6fbc5cb95d130783e3,0.004991,0000
32,1fc52772bc824989607d1e7fdbdd1f707cd385df48a82cd76a5c216fbc80bef8,0.004959,0000
32,254eacdded96474da0929873ca1a197623810ba12c880300dfb75fa3c5b71f7b,0.004992,0000
32,f57a7bf1ade218bb516834a04c5cb8ca13ff6900129443f99f5e77ae245382f6,0.005120,0000
32,451180ccfee8bddc0addd1032238827a6ecfd1b27e6a83639f012b3eba7af800,0.004840,0000
32,5ec1d3081b4555f3d713dc0336c79d077b7a0e3a81e77eddec54effb5b6f7dda,0.005008,0000
32,b26c93bfedc648e89d53b6a15c2fec87e7e6e37aa53a6e540957930b4e5a3245,0.004973,0000
32,2577fd3edd42fd5f444c5f7a35d20a1266eabe7993d76c510dc9d0cb80b3a0e5,0.004939,0000
32,49ff1be951cd15e532c85ea4df85243d4d47515ed9a1ce5072255eac2112123c,0.005022,0000
32,d0d0795f12e8590855470bc40f74dd7707da3c6dabe429426ad358d6357a1b9c,0.005003,0000
32,4062f5ec6d703db5ecbb38d2121b709d0fa201be7befdcbbce86a5b873ba0b94,0.004966,0000
32,2e6a95bbd73ea0fc5345a832ca7f6f018915c0429ec96efc87960ae8ea719269,0.005121,0000
32,c010a028a31fcf5acc861192f820b84b6ed4b5428f7c9e30b3ba71c653b8b3d2,0.004866,0000
32,fa8e99cdb745a1d910aaac3c945923e84cf8bd3dde67a94d00c21a00ecb8df2e,0.004235,0000
32,c69b760ed4cc0e5525b129547016da619d3623e44dc84aafae41b0783a7f534a,0.004661,0000
32,d0cf64da4f603854ad277bf1773bc2cfa2df91e6957cec8f7e43df279171eb39,0.004992,0000
32,b76d2be27fce02c43e9bddc70be5ab4d7302ed8f85031bdb3249aa586238d1ba,0.004979,0000
32,bfaa77e66c9d5ecfe3a39781d8e5ebeb6d8e88e454cb0d71e20d234539ea7dbc,0.005001,0000
32,75859e3918cb7329ba48f9f5e108f6a895227ec66a95e77e1f07f89bceaf9133,0.004969,0000
32,44e353e54d03de8c7a52deb14996e7bb7cb119f83f983f1a95c4037ebbd87166,0.004955,0000
32,d0e94ee09c91c4e6f0d71939dd4f309914f9052851386ecb06018803e96ccb55,0.004978,0000
32,918f0701f6fd3dabc3c64fd5cf73b1859af1ff03dbda288080166479f9dbe8c3,0.004998,0000
32,9f2cbcd136972e6ffad6e1200e142e74f6c907af8f88a2d4233e2492f9be7a30,0.004973,0000
32,c8119c03d483acffc3ddddc55e0d057ae490efdf9a268bea1f6f08c30bdd45ff,0.005049,0000
32,c6c310070c8707872990197ecea6d6aac8243a9df7ec68144d01485a4d43dd8f,0.004943,0000
32,e057a2634e166a5cc8cb8a8529237d7252f164338819a3fb1f6cbc8270e4213e,0.005111,0000
32,7ba02836d55102253c2cbf811a6ea6249a5eb13e2f5ab53ef383e6a0a25e56e6,0.005004,0000
32,b3d964744977b7c2259871fb08e3fe8ea24d46897fecff93d6185379ad6a83ac,0.004879,0000
32,9387afbae1505e034830d29daf7fff85ca4b538fb2f98b015db5f036d11c9f4c,0.005056,0000
32,473c1c94fbc26c0bd7eef728fdeff78ef7dd46bb85ea88041e0d6adb6af5de3c,0.005146,0000
32,748b896e4a6f0a918d23e13fc2f97a39be37df4d3a6829b4bb6aac7c75f518b0,0.004997,0000
32,386179f7863856c6939be1ca38923cfdab911e097d9133e70582c485b79c9ea5,0.004847,0000
32,84d63c80aae1dfac1f287df298d96f130a01dd33a1ca323bb4485f02125d75e8,0.004995,0000
32,cf659dece56a90f1633a5e2a2adf41dfdabf4173ab073564c73dfacf6c3f54b3,0.005113,0000
32,69fd5e460c5d1f9c224dd92d6631f8def1b6d6964f53aaf5b411c7deac21e96a,0.004868,0000
32,41c3c54331b9b6750d9d3b4158211a24ec0aebae7684554bc8d8555ce30ede99,0.005110,0000
32,0e1e18232d59037081cd3b65d6a48dd252b48603b07402dd77847552c991f096,0.005001,0000
32,1c09ea7e92991e5f809665f745d9133c6995537efddb4583b2b76039e181c378,0.004814,0000
32,65c5a0b8e7f2c3c6489da08774db726d3165fca727c43936161e896627fa5e87,0.005041,0000
32,69f45bdbf319be9b3137bd688536ee1242d6df7164b588d50a0916aee1ef5eeb,0.005015,0000
32,bcf8a21cf097d552396e40ba7d91a06903f2e12348b7de28354ea7e394eba74b,0.005118,0000
32,4a6792a4e6f4814375ab5062632fdbd162efd9b7f84bb6524acca0ea3a874e15,0.004831,0000
32,762ecf318e3415d1d39b0b535bf174ee057109ce118b6052d2171cb17e1d74fd,0.004983,0000
32,fcd004ed812c4551fe2bb595e79cdb1be9e74014e8d26a4b4e91554a4960e64e,0.004999,0000
32,00d7b569e2c692d5741e0e2970d50187ceb87270c65832f32a961ed45ae22497,0.004936,0000
32,6f8660d6ec8ea3545b7b7959445dbabd352e69ede0a89e27c56d87fb69246c03,0.005036,0000
32,30260b24a63da3f6c377aeffcaf20e88b260040ea0c4486a22fab82734c70411,0.005122,0000
32,4b0f0b52c140e4446c391ef4488244cc13e1ffb7d36195cd32044dcdcfd5de38,0.004825,0000
32,1c32159c7dc38c3bad312280a5cb5af35e3e604a8ab40bf512ac4a618d9b7330,0.004987,0000
32,84c07652f790860224df297efc82acd7717124497331871e8ede00a53aaca37a,0.005022,0000
32,ea379227cd70ffc791921e5958834ab716d3848ef90b1f4844ec9519a5df0147,0.004278,0000
32,2f2eec17af4827ad45c28155d92283ccff72a37bc0b02828a7053717609b61a7,0.004632,0000
32,2b6f1295114a81763f9f3eabdc91d628d7a47af6f99cb846447d13dec25b995a,0.005018,0000
32,88d32b19b4d8e3ef10f0c8ba5d6fde4889c8ab2498e28e6af26df1d09f2bb075,0.004978,0000
32,fad979394704a662da27525daf4fb8a29383ff03b7679018f6296f6675f5d7da,0.004982,0000
32,1fd4c2943e287e05ae7ec2ee932542a995b0da8a5b426e22192e18b2c2cc2232,0.004976,0000
32,4943e83a1839aacc35a1ab1b75fc76b22303ef3cc19c0b53d6d6f2f98a016ecf,0.004995,0000
32,f3a601c3082f6c5fc888ee4ad264fe4077fb5c2bf8317edbc1eb95becd0617cc,0.005574,0000
32,37e54fa10064279f48a45fd2066e74d62b33aa4a2a9c773d2ae760581c5cfbb8,0.005389,0000
32,a788392528cca0ed48a27f8b4276cf65c381a6fed0259d7b81adb085605b6f56,0.004990,0000
32,875b199983fbc0f960b3ee53d54e112b649a2021a27131dd73d90108da757636,0.005577,0000
32,df69a3c288afc6b32b525141aa5d8a5f2cc4e7b8a23cbff815e8243684658bdb,0.005399,0000
32,cb0171964dd6d5df2ba367644b86cd6dd21e292ac2f12d3c67117d8ef93d012e,0.004983,0000
32,f9f064c31ce7f93a7efc728f8fd50b46b36fb629504799f2ae8a7213c471af9e,0.006566,0000
32,09ba5123fb1bdc70c995823793a2cf10153894944e2d10dacf9e163657d036a7,0.005385,0000
32,1aedff4d4d19698e073265e5f498ce0a97a7c14cde2bfb79644d538aef7f07d9,0.005000,0000
32,03d26cfeac12926284be94b72751894510cb7c035a290c756bc9c16a19d981e4,0.005857,0000
32,3487ace5c8e71cdd650dcb2df2d6f0ae370dc4bc923964763ffc34cd3f9ff25d,0.005103,0000
32,782e16acecc2394d49507e02b0aae1072e7a6b91e1b10b0b555f8d1ffa6b3be0,0.005016,0000
32,cac16a2b100079333e90df791e1671d13afb77b02304b9baae5831288ea6b9d6,0.004962,0000
32,209f8708cc6ebd235303de87b41c96f95507f0e9b6d81b06a5fbf9ddb1771a3d,0.004907,0000
32,2442e12a0102fb89618485eeeaa7762bde92a1d09d5c1c9ed41c08f3243025ce,0.005076,0000
32,c42da0cb39f3e4120add3d017329082f7927f70bb9e0bef9264a8e6fd1b380e7,0.004982,0000
32,c053a976329d484899437325dd6dbc14c4b60b4bd1dc2e93f2ea6810cbddc0a3,0.004880,0000
32,d36aaf9b8cf767c9f47cf16ba5927a575cff3742d357a6e34711901ba0f2ec3b,0.005044,0000
32,e751d982d7f778df0ef5c2556310dc6eaa2466e9725c2c55ee572b473ed212a2,0.004984,0000
32,2cf9f54d282de2e2ed3e880dab3fd894f2e61e0df61c6ff8ea838833f93e542a,0.005075,0000
32,f0783854b2e1a12aa03acf77254d6cc6aef0ceb21f332f7f46242bf5acd66109,0.004897,0000
32,52b916d6a89e6d62ba6f99c37920911aecff0cb7c7dd272a143fccc33ce3413a,0.004983,0000
32,b1fa3987e97bbdfa6259e93a7e687eaac97f118ace6bbaca94408acd4cd6ae45,0.004441,0000
32,28b4cca6c4ea1c7362f6d43db62c5a7a0a340caee2fbb94316af5da6ee6baadf,0.004542,0000
32,89a475defd5963ec488ebecedc669911d0236c21420fd35772c60b7fd8c7f151,0.004974,0000
32,428252eb61e3f7844f0af404df0010c88fd56503172b34244e523fa8874eca51,0.005005,0000
32,d5281c8e61837e07e5cc01669999b8497258c0b3d5067532b6af3a20cba4fffc,0.004949,0000
32,9f45c33494a489712c6dd47aab49351050d476d18be86210eb2f0ceb19937b43,0.004966,0000
32,32f9fc6c7a7f1868884cdf19f7bac6ff351617b6c0e95686d6e4cb75c047ef01,0.005012,0000
32,0625de6fb5440900186698f4d8eb89d473e54b21bcab32344a310c2249555331,0.005127,0000
32,202b10bd9912aebe871d2ef263f4d34134a1270594e00010819cf78ca13893de,0.004822,0000
32,446a5f2657ad2240704380dade0d8ce75ffff896f476211b6cbc2d542eb5f9dd,0.005017,0000
32,a8c86eb6db7dd5aa4f5fdb864378721ec45a4b2bfbc8833945e911d493820a4e,0.004964,0000
32,13f40138ccd3ad64906e2effc61cd6e4565cc06bc4fa22a86acfaabef0abea72,0.004240,0000
32,ecb846e5f7fffbcec1232c69a6c5549ac08acef86dad05595945f684f6553b78,0.004722,0000
32,fffb3655d5bc413e3a14e2670811fcb48e0da09f1864920bd57824ea66a1ebda,0.004978,0000
32,5799ac1906dae7b6963ad447c6945cd9eefaaa6376474e3e6e1de9c34e003ab1,0.004992,0000
32,b53e4b60b5548dc466525e22364ce7a39d4a445bc6c4bf7b1600e0bf3a63668c,0.004933,0000
32,f708385f55a9e9af17eda3108fff83919335f02bd502196b70515dc8d3931639,0.004986,0000
32,b1846b8624ce9ca9c75868a200425d82bdf9dca9529b8b10e810075cbc77d08b,0.004973,0000
32,27d87d7723acf207b55489bb1cc35fbb174e9326029842b95262ca889c74ab7e,0.004984,0000
32,16fa70d8850df420c27aa736d4633632c2f81c99666495668dbc57247231a314,0.004988,0000
32,71f5995e968fc5a31af97cccc9c6f58b63f44dea0bad9db510590a7d4720b74d,0.004299,0000
32,10f7d02052808f1046efa8ebd81f8de2a4bf7fec561186ad39d2b88d970f6f86,0.004675,0000
32,176d91bad12e42c29fef8daad7b298012797547f754e873208d7d3cedcac7d42,0.004948,0000
32,ad4ab52c3829623a8dabdb1a3258e3f55cb8c1d1f6549c1b655fd0f140fd9a5d,0.004980,0000
32,f75612b97248c6a35e040462ead901c6ad7c43f03a090edcd96055db0ff4b4d1,0.004990,0000
32,eba77b49a1daa2bdbe219dc9b7ab80483e96b0b14149b5ade2b100cfc1f6f6d2,0.005101,0000
32,43e5ea70dcced6aed54a2a0dec434b574ddc79481ab4cc8fd9eb44ce94284adf,0.005016,0000
32,6b4d49e9c35931c4fa290ecc9676d3408006993f3ca97d617849941aedc8e4c4,0.005012,0000
32,46ebe22a7fbe59efa66362db0309aea787b772580f9dff7bff9b68222b926667,0.004914,0000
32,54230d55baf83ba7d50d39d723b2207ae4c88c76e4a00337f6b52986a5adaf29,0.005059,0000
32,264482f197c52ed79b9fa03f4200c63313c876064faccd9f3cbc38145ad530d4,0.004980,0000
32,0e859837ce75a80782de9b16ca11b28c11b609ce70e3dd635229668177728720,0.005007,0000
32,0da73e95fc1687b34bba190b0b5cc750e091a91b8e12c7beda4f5a99df9db76a,0.004956,0000
32,7a494304bab24c82edbd1f0f5c0ea87db7f9282c56e7953978fa84cff5a79c74,0.005164,0000
32,bf6ff4af2a1b6cf7e6223d6b3ae3949f7f18ae0d4a44b5c1fba4ef25c868d401,0.004993,0000
32,4ed61fa78c8e1b03ec49e17af28535ec2fe5fc585ebb2525778191bccbcc1e90,0.004817,0000
32,389342a4ac58a3154d54ada33371116a8d5c64c819cab9fc38a0b1e188f26c72,0.005022,0000
32,a6c3e6491f65990fd3e17b88eeb1281620bc6c4ff7075394a07b9d195b2590bb,0.004995,0000
32,c45d014f6355e12076e5e1bfcd13a0eb4f2884d659f9eeccf9261cc15ead8e50,0.004923,0000
32,a7c4277296a535c23a28cd134d7f58dc9671566b2a1d76a1c3e63dc47f1b3ca8,0.005065,0000
32,85c8a4348fc6688ede8328ca91a5208938b4228a1a648eab2a180fd6e79a3e1b,0.005024,0000
32,d3c1c2879c374338a6c8e8570c83f7899faf256be160f8077d92416478fb0d64,0.004971,0000
32,2b94129430953c074231eed4eaee8d3fe1f5c851464603d1ab3d425009c6e188,0.004929,0000
32,29d468b427e7f2d5ef4a11dc8ceb1a878ac6d2220f6a50b849c594c0438cb583,0.004990,0000
32,53dc80e8a478e461f5f4027dc6f578eb17310d03caac401529363aec968f30e9,0.004961,0000
32,71598220761965e7061789b83d4cfc2696def96ef4cfdb9bcd315aeef4f5aafe,0.004998,0000
32,4b8dfafb1a6ecb2e8755ff290959661b600860806cc34d855b620c1cd6bfb946,0.005132,0000
32,bc7c3352be746b705fbca33c2504d06d8e3b2f172de8de8237a0f4e97496a5af,0.004204,0000
32,482890fd1d672f559a55109bddb54930ebd232c80c312584e203adec860875f0,0.004577,0000
32,410340d4d842e91eb8f335a39dfcfb7fb2ef3c47d8de94507d8b694e8021a61d,0.005036,0000
32,aebb76c08e3f0de6a0216c218c46321245387ba0d3e8e0321febbe14c5599afa,0.005131,0000
32,72bf5016244e4c659df32244efa50afdb0ac6fa07682cc8149dc9c094dc895db,0.004832,0000
32,847404c402071e6e86744c7411ba494f75156ec301ae1ad10a76960ae2937522,0.004966,0000
32,baa99040a22a2b19596d66800747d2d9c954649884f5f7f8b059d897cf44c4f7,0.005021,0000
32,f1577b2983d4846fa0446596ead582d22e0f441b7c51b1c07dc4616b8bee0d24,0.005119,0000
32,0c1151cdbc0afd8a88edb52b1d2830a4e0d4cb236b0e2609f77a71a2b99c4f5f,0.004813,0000
32,00df19a6fe3ff76a63e5e0c58a504baee5ba43ed4f7269dfeeefd3c7072b6785,0.005016,0000
32,f2eecbfdac1adbaca976e45f0eca412f66f6cb0dc070bedf63cc1d2fe3530287,0.004975,0000
32,a3d6683b632eb0a512e25ddb0ad020d746b8b583ebc61593113a59fd6ba3e4b8,0.004943,0000
32,ffa6c4689d4561b007001667ced9daec89d40312711087acce829f1bbb67e026,0.005152,0000
32,d9cc29a548a6097d4cbe44fc79d3b3a9c4688f935b23759bfa0616ee96e57579,0.004986,0000
32,8553d5ffbe398f593f04f653600a8ead72bab246f5ee66b03858a9947859d930,0.004840,0000
32,f2eeeaccf555db57ecc52b045b5cad492295974d866b48efe9ada815a1cea907,0.004976,0000
32,7e7a34cc92d8b51a50d1b401bda531b141f359b69b93131664833b0331e10fe2,0.004973,0000
32,4f73660038b070b25831c3e55fd53884390d5207f87c760f301e2738c212d518,0.005010,0000
32,33a6332da9ed1411716fe1aaa58b3ce2c910a4fc4bfadaeffe16b17e8d8047dc,0.004965,0000
32,507e2f50584fc445b75c3a7c03df553f2d157848eaf881be24a3ca6d4ef82879,0.005029,0000
32,c1abec863c1ed66e8caca35ae4157d7eaf1bd7a7aa3acb640ba5fdcd6a65c861,0.005096,0000
32,32a811a3001149c306ae8d5851025c80fde322b6704b530e95b0ed6bc00bb8d6,0.004806,0000
32,d405d6857b57d13f3bbab38906bf7b7b2fbba37105391a4ba31203bed0aabd34,0.005025,0000
32,524612967977728f61b8f9c1c9426ec683dccedcd0d560083b9d7939c546b00f,0.004994,0000
32,112096ff5f0611ed7b81510b7dd065d21abf9f39cfc778f49d64635756f1f6a5,0.004954,0000
32,65d86c5071028e91247595df268fb97f098cef1b4045740152e4ad13cbd1e0ed,0.005009,0000
32,c790a501e7ac37d41b8bcf9fa14a220534c46794ce6c5a8ce053eabc7f2b764e,0.005001,0000
32,4311df17a6ee20626adace0398396621b0b97925319af4d725b788aae802bbee,0.005124,0000
32,55612aa55e00bacba0b765c15f59d30513a017d3fc6788556cd1412b4a1ff1b4,0.004156,0000
32,0e03ea2cd84b434a18c92756a67827968ef7f1b4e4783ab3473c5d254bd26a41,0.004629,0000
32,2cc1014b7223b88ea43ebccdd8e63ea24a162b97e45c24f52a23ca1d9f46e8e4,0.005020,0000
32,b294bec1afe4768eccb9abaeb4ad75b0f56f31c155c12678f5a982977d388366,0.005014,0000
32,087d34525e9d44298553fcfdaef5d15f49c7900656f1a5fe6ea8b6d7f3fe6a4a,0.004282,0000
32,8bb6b83f62e27891b24550afc26eebbfcdf392e988095b27f1b38ae0ccbaca9b,0.004661,0000
32,21f5a6f08e77ce7833e7107351f54224fdc11cf5781dad11f4f3d248f693a971,0.004982,0000
32,eaee8e8e6da1b11d9b55dd0b88a20a7bb121d3bba2cf8a79bd937c416be2a751,0.004963,0000
32,e8058240d244a26daba1778cec6fafe08ab6128889c0d5721682db60dfaeaca9,0.005019,0000
32,7172d6aa6caccbe8d4b4bf3e61886e55ccf03ef2dabeeadbac1a9e58d902cca8,0.004978,0000
32,1d6ccdf7d98bae901a6519ea2ac49d8e855f52b42bd4162ac2917a2b0790e69b,0.004283,0000
32,b13847deba5acd2e75afee945452c3c92cabf1332655f1a0a0a81fb35c29ff9d,0.004648,0000
32,3320ddffd5d6dbf7d7756c9adf0d16da927f3e3866b6560fc85e31550144e9e7,0.005010,0000
32,3ec522a5dc86e9fcec03c2d70cc92abea5ecb35e9af407d4f806225bf4a60a92,0.004997,0000
32,c5fe3ce040d3725f10ecb7ce304528235b7efd6f26f0db5ab6849643e4ec33be,0.004929,0000
32,c5c0eb46f09366870af14e7350fbdef40cd5fbed98422e3fb55bd7b896cdf37c,0.005008,0000
32,04fc3f80296b2d4c5def232bdf9183266d091dda678e171573b318214af757b7,0.004330,0000
32,18e1e620796c14c136a2bbeb2f5504de7d131c51bec7f71f14e5243340743587,0.003973,0000
32,a9b407f54fee76cf3094a0999867d2513463f7eef294569e094331dbc079d21e,0.004609,0000
32,a6d4ac253400b058c64c1cfc0567dc11dd1e44006e1d209a944ef8e62e760058,0.005022,0000
